EmployeeID,FirstName,LastName,Gender,State,City,BirthDate,HireDate,TerminationDate,Department,JobTitle,EducationLevel,PerformanceRating,Overtime,Salary,AdjustedSalary
HR00181,Anil,Mehta,Male,Telangana,Hyderabad,1970-06-26,2020-02-07,,IT,DevOps Engineer,Master's,Good,No,135430,151952
HR00182,Tara,Mehta,Male,Gujarat,Vadodara,1980-04-11,2021-08-22,2022-08-01,Finance,Finance Analyst,Master's,Good,Yes,124476,139662
HR00183,Aadhya,Dutta,Male,Rajasthan,Jaipur,1975-10-20,2021-05-02,,Finance,Accountant,Bachelor's,Satisfactory,Yes,69471,74403
HR00184,Saanvi,Kapoor,Male,Uttar Pradesh,Agra,1973-05-21,2020-01-12,,IT,IT Support,Bachelor's,Satisfactory,No,49538,53055
HR00185,Aarav,Kapoor,Male,Maharashtra,Aurangabad,1991-04-28,2021-09-12,,Operations,Operations Executive,Diploma,Satisfactory,No,48957,50436
HR00186,Pooja,Kulkarni,Male,West Bengal,Howrah,1979-11-14,2015-11-22,,IT,Senior Software Engineer,Bachelor's,Good,No,152592,163426
HR00187,Ishaan,Naik,Female,Tamil Nadu,Chennai,1979-01-21,2020-11-17,,Operations,Operations Executive,Bachelor's,Excellent,No,61752,67459
HR00188,Shaurya,Kulkarni,Male,Rajasthan,Jaipur,1991-03-09,2023-10-24,,Operations,Operations Executive,Diploma,Good,Yes,43769,45091
HR00189,Aditya,Ghosh,Female,Uttar Pradesh,Agra,1986-04-13,2021-08-01,,Operations,Operations Manager,Diploma,Satisfactory,No,144631,153484
HR00190,Arjun,Kulkarni,Male,Telangana,Warangal,1961-05-20,2015-09-29,,IT,Software Engineer,Master's,Satisfactory,Yes,114163,129347
HR00191,Pavan,Gupta,Female,Uttar Pradesh,Varanasi,1963-06-23,2016-05-31,,Legal,Legal Counsel,Bachelor's,Good,Yes,116875,128928
HR00192,Sunil,Kumar,Male,Rajasthan,Jaipur,1976-04-25,2021-03-14,,HR,HR Executive,Master's,Good,No,37313,41865
HR00193,Kiran,Naik,Female,Gujarat,Vadodara,1974-01-08,2021-02-16,,Finance,Accountant,Master's,Excellent,No,45394,51951
HR00194,Ishaan,Chopra,Male,Karnataka,Hubli,1983-10-27,2021-07-08,,Operations,Logistics Coordinator,Bachelor's,Satisfactory,No,66097,70790
HR00195,Aadhya,Desai,Male,West Bengal,Kolkata,1990-08-30,2018-12-12,,Customer Support,Customer Support Rep,Diploma,Good,No,55801,57486
HR00196,Aarav,Agarwal,Female,Telangana,Warangal,1991-11-28,2019-11-09,2022-12-24,Sales,Account Executive,Diploma,Good,No,47643,50063
HR00197,Aditya,Rao,Male,Rajasthan,Udaipur,1974-03-01,2017-11-29,,Operations,Operations Manager,Diploma,Satisfactory,Yes,88614,92194
HR00198,Arjun,Verma,Female,Maharashtra,Nagpur,1992-02-19,2021-09-10,,Finance,Finance Analyst,Bachelor's,Good,No,89741,97074
HR00199,Krishna,Bhattacharya,Male,Telangana,Hyderabad,1969-07-09,2020-07-17,,IT,DevOps Engineer,Bachelor's,Satisfactory,No,149213,161374
HR00200,Suresh,Nath,Female,Telangana,Warangal,1990-08-01,2021-10-28,,IT,DevOps Engineer,Bachelor's,Excellent,Yes,140477,151955
HR00201,Rohit,Kumar,Female,Rajasthan,Bikaner,1997-12-20,2019-05-24,,Sales,Sales Executive,Bachelor's,Good,Yes,77023,82492
HR00202,Saanvi,Reddy,Female,Rajasthan,Bikaner,1976-02-20,2021-05-01,,HR,L&D Specialist,Master's,Good,No,91906,105181
HR00203,Suresh,Nair,Male,Telangana,Nizamabad,1997-07-23,2022-07-03,2023-03-05,Finance,Finance Analyst,Bachelor's,Excellent,No,126610,132940
HR00204,Ishaan,Reddy,Female,Karnataka,Hubli,1979-04-19,2021-02-16,,Marketing,Marketing Executive,Bachelor's,Good,No,54330,59351
HR00205,Rohit,Rao,Male,Punjab,Chandigarh,1975-05-05,2018-01-26,,Customer Support,Chat Specialist,Diploma,Good,No,47810,49742
HR00206,Arjun,Kulkarni,Male,Punjab,Ludhiana,1976-10-10,2021-02-05,,Customer Support,Customer Support Rep,High School,Satisfactory,Yes,52695,53749
HR00207,Sai,Kapoor,Male,Delhi,Dwarka,1974-03-17,2019-06-18,,Marketing,Marketing Executive,Bachelor's,Good,Yes,95587,102374
HR00208,Sunil,Bhattacharya,Male,Punjab,Chandigarh,1995-03-08,2020-05-21,,Sales,Sales Executive,Diploma,Good,No,57303,59034
HR00209,Myra,Joshi,Male,Tamil Nadu,Chennai,2002-03-09,2023-12-05,,Customer Support,Customer Support Rep,High School,Satisfactory,No,54875,54875
HR00210,Aarav,Nair,Male,Delhi,Rohini,1984-05-15,2019-01-09,,Customer Support,Senior Support Rep,High School,Good,Yes,74748,75495
HR00211,Vivaan,Patel,Female,Gujarat,Ahmedabad,1986-08-18,2022-02-02,,Admin,Admin Executive,High School,Satisfactory,No,51788,53880
HR00212,Neha,Nair,Male,Telangana,Nizamabad,1985-09-15,2020-02-25,,Marketing,Marketing Executive,Bachelor's,Excellent,No,34772,36876
HR00213,Krishna,Agarwal,Female,Maharashtra,Aurangabad,1970-11-26,2021-06-04,,IT,IT Support,Bachelor's,Good,No,40246,43966
HR00214,Aarav,Verma,Female,Rajasthan,Bikaner,1967-02-25,2018-08-07,,IT,Tech Lead,Master's,Satisfactory,Yes,147362,170300
HR00215,Isha,Tripathi,Male,Rajasthan,Jaipur,1993-11-08,2024-02-11,,Operations,Operations Executive,Bachelor's,Satisfactory,No,38155,40463
HR00216,Arjun,Singh,Female,Tamil Nadu,Madurai,1974-07-15,2016-11-15,,IT,Software Engineer,Master's,Excellent,No,119736,137031
HR00217,Pooja,Bose,Male,Uttar Pradesh,Varanasi,1972-02-20,2021-09-16,,Finance,Accountant,Master's,Good,Yes,83196,93346
HR00218,Sunil,Tripathi,Female,Karnataka,Mysore,1976-04-26,2020-08-08,,IT,Senior Software Engineer,Master's,Satisfactory,No,90993,104136
HR00219,Aarohi,Shah,Female,Rajasthan,Bikaner,1974-02-18,2018-08-01,,Operations,Operations Executive,Diploma,Excellent,No,36836,39091
HR00220,Ananya,Khan,Female,West Bengal,Durgapur,1997-12-18,2022-07-11,,Sales,Account Executive,Diploma,Good,Yes,83837,87224
HR00221,Ritika,Saxena,Female,Karnataka,Bengaluru,1997-08-10,2020-02-13,2023-07-13,Customer Support,Customer Support Rep,High School,Good,No,37993,38753
HR00222,Vihaan,Nath,Female,West Bengal,Howrah,2000-10-27,2022-10-12,,Operations,Operations Executive,Diploma,Needs Improvement,No,42347,44058
HR00223,Myra,Chopra,Male,West Bengal,Kolkata,1991-12-07,2023-07-30,,Operations,Operations Executive,Bachelor's,Needs Improvement,No,60046,63679
HR00224,Neha,Khan,Male,Maharashtra,Nagpur,1982-06-30,2021-11-04,2023-06-05,R&D,Senior Researcher,Bachelor's,Good,Yes,138995,148864
HR00225,Vihaan,Kapoor,Male,Telangana,Hyderabad,1964-04-24,2016-03-20,,Finance,Accountant,Master's,Excellent,Yes,30727,34814
HR00226,Kiran,Kumar,Male,West Bengal,Durgapur,1974-05-23,2019-02-28,,Marketing,Marketing Executive,Bachelor's,Satisfactory,No,42964,46014
HR00227,Tara,Jain,Female,Gujarat,Ahmedabad,1983-01-15,2022-11-08,,IT,DevOps Engineer,Bachelor's,Excellent,Yes,147107,160703
HR00228,Reyansh,Joshi,Female,Uttar Pradesh,Agra,1998-04-03,2020-06-28,2023-03-12,Marketing,Content Strategist,Bachelor's,Excellent,No,109717,117507
HR00229,Kiran,Patel,Male,Punjab,Patiala,1999-11-21,2024-02-05,,HR,HR Executive,Master's,Good,No,66113,72724
HR00230,Aarav,Singh,Male,Telangana,Hyderabad,1978-08-21,2021-07-12,,Marketing,Marketing Manager,Bachelor's,Good,No,114708,122852
HR00231,Ananya,Gupta,Female,West Bengal,Durgapur,1976-10-17,2021-06-16,2021-12-18,Operations,Operations Executive,Diploma,Good,Yes,35861,38056
HR00232,Pooja,Singh,Male,Maharashtra,Pune,1997-12-12,2022-03-22,2023-05-05,Finance,Accountant,Master's,Satisfactory,No,45134,49647
HR00233,Aditya,Joshi,Male,Rajasthan,Bikaner,1972-07-31,2022-09-06,,Operations,Logistics Coordinator,Diploma,Satisfactory,Yes,62702,65235
HR00234,Ishaan,Reddy,Male,Telangana,Hyderabad,1974-02-26,2017-06-26,,Legal,Legal Counsel,Bachelor's,Satisfactory,No,105621,113120
HR00235,Shaurya,Naik,Male,Punjab,Patiala,1970-06-07,2021-09-27,,Customer Support,Senior Support Rep,Diploma,Good,Yes,68251,71705
HR00236,Vivaan,Jain,Male,Gujarat,Ahmedabad,1986-06-04,2022-01-04,,Customer Support,Senior Support Rep,High School,Good,Yes,52334,53381
HR00237,Sai,Kohli,Male,Tamil Nadu,Madurai,1989-03-03,2020-05-28,,Admin,Office Assistant,Bachelor's,Good,No,40657,43117
HR00238,Aarav,Saxena,Male,Gujarat,Surat,1980-09-29,2022-03-08,,IT,Senior Software Engineer,Master's,Excellent,No,93178,104546
HR00239,Priya,Jain,Male,Telangana,Nizamabad,1988-02-06,2020-12-08,2022-09-02,Sales,Account Executive,Bachelor's,Excellent,No,110132,116795
HR00240,Aadhya,Dutta,Male,Maharashtra,Nashik,1987-02-09,2022-01-10,,Sales,Sales Executive,Diploma,Good,No,51820,53385
HR00241,Kiran,Shah,Male,Punjab,Patiala,1977-12-30,2019-10-21,,IT,Tech Lead,Master's,Excellent,No,197717,221838
HR00242,Rohit,Khan,Male,Uttar Pradesh,Lucknow,1991-06-16,2021-07-27,,IT,Tech Lead,Master's,Satisfactory,No,236599,262861
HR00243,Reyansh,Kulkarni,Female,Punjab,Patiala,1984-02-15,2016-12-19,,Customer Support,Customer Support Rep,High School,Good,No,47723,49164
HR00244,Aarohi,Dutta,Male,Karnataka,Mysore,1978-07-25,2017-08-12,,Operations,Operations Executive,Bachelor's,Good,Yes,37134,39771
HR00245,Kavya,Singh,Male,Gujarat,Vadodara,1986-06-20,2023-06-23,,Marketing,Marketing Manager,Master's,Good,No,176422,197945
HR00246,Neha,Gupta,Female,Karnataka,Bengaluru,1966-04-10,2020-09-28,,Operations,Logistics Coordinator,Diploma,Good,Yes,51734,55439
HR00247,Anil,Kohli,Female,West Bengal,Durgapur,1991-05-01,2022-11-27,2023-11-18,IT,Software Engineer,Bachelor's,Good,Yes,115254,124671
HR00248,Vihaan,Patel,Female,Uttar Pradesh,Kanpur,1992-12-01,2023-03-30,,Operations,Logistics Coordinator,Bachelor's,Satisfactory,No,58978,63797
HR00249,Aditya,Gupta,Female,Rajasthan,Bikaner,1970-12-15,2020-10-15,2021-07-23,IT,DevOps Engineer,Bachelor's,Satisfactory,No,74302,81169
HR00250,Ritika,Bhattacharya,Male,Punjab,Amritsar,1979-03-19,2021-11-18,,IT,DevOps Engineer,Master's,Excellent,Yes,85397,95815
HR00251,Diya,Singh,Female,Rajasthan,Bikaner,1988-05-20,2018-11-20,,Sales,Account Executive,Bachelor's,Satisfactory,No,102137,110483
HR00252,Tara,Verma,Female,West Bengal,Kolkata,1981-08-20,2016-06-07,,Operations,Operations Executive,Diploma,Excellent,No,47610,50029
HR00253,Vivaan,Verma,Female,West Bengal,Durgapur,1978-02-16,2021-02-09,,R&D,Research Associate,PhD,Good,No,38397,45940
HR00254,Pooja,Agarwal,Female,Telangana,Warangal,1976-10-10,2024-08-24,,Sales,Sales Manager,Bachelor's,Satisfactory,Yes,152186,166251
HR00255,Sunil,Nath,Male,Maharashtra,Nashik,1978-04-07,2019-10-20,,Admin,Admin Executive,High School,Good,Yes,38803,39579
HR00256,Ananya,Agarwal,Male,Rajasthan,Jodhpur,1973-02-22,2017-02-01,,HR,HR Manager,Master's,Satisfactory,Yes,136627,153295
HR00257,Sunil,Bhattacharya,Male,West Bengal,Kolkata,1970-03-30,2020-09-15,,IT,Senior Software Engineer,Bachelor's,Needs Improvement,No,150212,160877
HR00258,Vivaan,Jain,Male,Rajasthan,Bikaner,1966-11-09,2021-09-26,2024-08-08,Operations,Supply Chain Analyst,Bachelor's,Good,No,76739,82993
HR00259,Reyansh,Nair,Female,West Bengal,Durgapur,1984-06-22,2018-07-18,,Customer Support,Customer Support Rep,High School,Good,No,39814,41016
HR00260,Suresh,Agarwal,Female,Maharashtra,Nagpur,1983-02-18,2023-02-03,,Customer Support,Support Team Lead,High School,Good,No,124041,129052
HR00261,Myra,Naik,Female,Gujarat,Vadodara,1970-12-03,2023-05-10,,IT,Senior Software Engineer,Master's,Good,Yes,149110,172320
HR00262,Ritika,Agarwal,Male,Tamil Nadu,Madurai,1993-06-29,2024-02-11,,Operations,Supply Chain Analyst,Bachelor's,Good,Yes,103428,109685
HR00263,Shaurya,Rao,Male,Gujarat,Surat,1968-02-13,2020-10-31,,Finance,Senior Accountant,Master's,Good,Yes,125672,142386
HR00264,Shaurya,Chopra,Male,Gujarat,Vadodara,1981-12-26,2023-03-07,2024-02-13,Sales,Account Executive,Bachelor's,Needs Improvement,Yes,56161,60148
HR00265,Pavan,Nath,Female,Telangana,Hyderabad,1966-08-05,2017-11-27,,R&D,Senior Researcher,Master's,Satisfactory,Yes,150593,174034
HR00266,Kavya,Nair,Male,Maharashtra,Nagpur,1987-04-20,2020-06-07,,Operations,Logistics Coordinator,Diploma,Satisfactory,No,39957,41164
HR00267,Ananya,Kohli,Male,Rajasthan,Jodhpur,1990-03-21,2015-04-26,,Operations,Operations Executive,Diploma,Good,No,73964,76198
HR00268,Aditya,Mehta,Female,Karnataka,Bengaluru,1992-11-12,2023-12-05,,Marketing,Marketing Executive,Master's,Good,No,52005,58933
HR00269,Arjun,Agarwal,Male,Gujarat,Surat,1993-12-21,2019-03-25,,Customer Support,Customer Support Rep,Diploma,Satisfactory,No,25298,26062
HR00270,Neha,Agarwal,Male,Tamil Nadu,Tiruchirappalli,1984-07-05,2018-01-23,,Customer Support,Customer Support Rep,High School,Good,No,49451,49946
HR00271,Suresh,Nath,Male,Delhi,Saket,1983-08-18,2023-11-09,,Finance,Accountant,Bachelor's,Needs Improvement,No,37576,40244
HR00272,Krishna,Chopra,Male,Delhi,Rohini,1958-04-10,2016-08-28,,Sales,Sales Manager,Bachelor's,Satisfactory,Yes,182075,196914
HR00273,Saanvi,Naik,Female,Punjab,Patiala,1967-05-25,2021-08-25,,Finance,Senior Accountant,Bachelor's,Good,Yes,94316,104043
HR00274,Neha,Iyer,Male,Telangana,Nizamabad,1996-04-12,2022-08-03,2024-04-06,Legal,Legal Assistant,Master's,Satisfactory,Yes,75360,83725
HR00275,Sunil,Agarwal,Male,Tamil Nadu,Madurai,1979-09-04,2020-01-27,,HR,HR Executive,Bachelor's,Satisfactory,No,52824,56575
HR00276,Kiran,Nair,Male,Telangana,Hyderabad,1958-09-22,2015-12-31,,IT,Senior Software Engineer,Master's,Needs Improvement,Yes,167251,189495
HR00277,Kiran,Kumar,Female,Uttar Pradesh,Lucknow,1984-08-18,2022-03-24,,R&D,Senior Researcher,Bachelor's,Needs Improvement,No,104380,114027
HR00278,Anil,Bose,Male,Tamil Nadu,Tiruchirappalli,1989-08-19,2017-02-16,,Sales,Account Executive,Diploma,Good,Yes,59352,61144
HR00279,Anil,Nair,Female,Maharashtra,Nashik,1988-09-14,2021-01-28,,Operations,Operations Executive,Bachelor's,Good,No,27648,29907
HR00280,Saanvi,Jain,Male,Gujarat,Ahmedabad,1984-01-15,2021-07-11,,Customer Support,Senior Support Rep,Bachelor's,Good,Yes,51976,55666
HR00281,Ananya,Ghosh,Male,Karnataka,Mangalore,1990-01-20,2024-03-15,,IT,Tech Lead,Master's,Good,Yes,239765,266379
HR00282,Shaurya,Ghosh,Male,Rajasthan,Jodhpur,1971-08-18,2023-12-28,2024-09-05,IT,Software Engineer,Master's,Satisfactory,No,85742,97146
HR00283,Pooja,Sharma,Male,Karnataka,Bengaluru,1993-03-18,2020-05-11,,Operations,Operations Executive,Diploma,Satisfactory,No,49386,50877
HR00284,Myra,Nath,Male,Punjab,Patiala,1982-05-02,2022-02-26,,Finance,Finance Analyst,Bachelor's,Good,Yes,80761,86495
HR00285,Shaurya,Kumar,Male,Maharashtra,Pune,1971-11-15,2021-08-03,,Finance,Finance Manager,Master's,Good,No,117803,132175
HR00286,Diya,Singh,Female,Karnataka,Hubli,1968-01-09,2015-11-02,,Sales,Senior Sales Executive,Bachelor's,Good,No,83194,90883
HR00287,Rohit,Bose,Male,Punjab,Ludhiana,1980-08-07,2019-03-15,,IT,Tech Lead,Bachelor's,Good,Yes,140920,150925
HR00288,Aarav,Agarwal,Female,West Bengal,Howrah,1971-04-06,2019-10-20,,IT,Software Engineer,Master's,Good,No,63479,72648
HR00289,Suresh,Naik,Male,Karnataka,Mangalore,1984-10-05,2021-02-04,,Operations,Operations Executive,Bachelor's,Good,No,73082,78271
HR00290,Kavya,Kulkarni,Male,Telangana,Nizamabad,1975-08-29,2017-01-11,,Marketing,Marketing Manager,Bachelor's,Good,No,135212,144812
HR00291,Vivaan,Rao,Male,Gujarat,Vadodara,1996-07-01,2019-05-10,,Marketing,Content Strategist,Master's,Needs Improvement,No,40141,44155
HR00292,Sunil,Singh,Male,West Bengal,Howrah,1988-10-24,2016-12-02,,IT,Software Engineer,Master's,Satisfactory,Yes,70707,78555
HR00293,Amit,Kohli,Female,West Bengal,Howrah,1988-10-06,2020-01-23,,Sales,Sales Executive,Diploma,Excellent,Yes,48060,50502
HR00294,Ananya,Desai,Male,Tamil Nadu,Tiruchirappalli,1975-11-20,2020-12-22,,Finance,Senior Accountant,Master's,Excellent,No,143063,160517
HR00295,Reyansh,Kulkarni,Male,Tamil Nadu,Chennai,1986-05-31,2017-08-23,,Customer Support,Senior Support Rep,Bachelor's,Excellent,No,47107,49957
HR00296,Sai,Verma,Female,Delhi,New Delhi,1990-09-21,2020-06-10,,Operations,Operations Executive,Diploma,Excellent,Yes,55725,58556
HR00297,Aadhya,Desai,Female,Telangana,Warangal,1999-11-28,2023-05-10,,Marketing,Content Strategist,Master's,Good,No,64784,72688
HR00298,Sai,Mehta,Female,West Bengal,Kolkata,1991-05-20,2022-12-02,2023-11-02,Customer Support,Customer Support Rep,Bachelor's,Satisfactory,No,36101,39051
HR00299,Vihaan,Kulkarni,Female,West Bengal,Siliguri,1977-08-14,2021-07-24,,HR,HR Executive,Master's,Satisfactory,No,40012,45791
HR00300,Anil,Iyer,Female,West Bengal,Howrah,1966-07-08,2019-09-12,,IT,QA Engineer,Bachelor's,Excellent,No,82768,91304
HR00301,Ritika,Kulkarni,Female,Telangana,Warangal,1966-08-06,2019-02-12,,IT,Senior Software Engineer,Master's,Satisfactory,No,109610,126672
HR00302,Aditya,Khan,Male,Punjab,Ludhiana,1977-06-14,2017-10-07,,Operations,Supply Chain Analyst,Bachelor's,Excellent,No,117121,125437
HR00303,Vihaan,Singh,Female,West Bengal,Durgapur,1970-11-05,2020-06-05,2021-08-09,IT,Software Engineer,Bachelor's,Excellent,No,76682,83769
HR00304,Priya,Khan,Female,Tamil Nadu,Tiruchirappalli,1987-01-22,2024-06-28,,R&D,Research Associate,Bachelor's,Satisfactory,No,88736,96937
HR00305,Amit,Dutta,Male,West Bengal,Siliguri,1979-01-30,2020-05-20,,Sales,Account Executive,Bachelor's,Good,No,52332,56048
HR00306,Aditya,Naik,Male,Gujarat,Vadodara,1990-01-16,2022-09-20,,HR,Talent Acquisition Specialist,Bachelor's,Good,Yes,49597,52598
HR00307,Arjun,Dutta,Female,Punjab,Patiala,1999-02-04,2024-01-18,,Sales,Sales Executive,Diploma,Good,No,34048,35424
HR00308,Krishna,Kohli,Female,West Bengal,Durgapur,1996-11-05,2020-07-15,,Finance,Finance Analyst,Master's,Satisfactory,No,95550,107207
HR00309,Arjun,Naik,Male,Rajasthan,Udaipur,1980-02-09,2015-07-10,,Sales,Sales Executive,Bachelor's,Good,Yes,87662,93886
HR00310,Tara,Patel,Male,Telangana,Warangal,1981-11-29,2023-07-23,,Marketing,SEO Specialist,Bachelor's,Satisfactory,Yes,102508,109786
HR00311,Ishaan,Jain,Female,Karnataka,Bengaluru,1964-09-22,2017-04-06,,Customer Support,Chat Specialist,Diploma,Needs Improvement,No,45906,49193
HR00312,Aadhya,Ghosh,Male,Telangana,Hyderabad,1973-05-14,2018-05-15,,Sales,Sales Executive,Diploma,Good,No,57001,59304
HR00313,Priya,Pandey,Male,Delhi,Rohini,1967-04-13,2020-12-21,,Customer Support,Chat Specialist,Bachelor's,Satisfactory,No,48681,52649
HR00314,Vihaan,Patel,Female,Karnataka,Hubli,1970-02-14,2020-03-29,,IT,QA Engineer,Master's,Satisfactory,Yes,101260,115886
HR00315,Sunil,Naik,Female,West Bengal,Durgapur,1997-10-09,2023-12-30,,Operations,Supply Chain Analyst,Bachelor's,Good,No,97817,105810
HR00316,Myra,Mehta,Male,Uttar Pradesh,Kanpur,1986-07-05,2019-12-31,,IT,Software Engineer,Master's,Good,Yes,116596,129538
HR00317,Kavya,Jain,Female,Karnataka,Mysore,1994-09-10,2022-03-13,,Admin,Admin Executive,High School,Excellent,No,70878,73019
HR00318,Aarav,Nair,Male,Telangana,Nizamabad,1971-10-10,2022-07-08,,IT,DevOps Engineer,Master's,Satisfactory,No,115224,129281
HR00319,Arjun,Agarwal,Female,Karnataka,Bengaluru,1987-09-03,2020-06-07,,Operations,Operations Executive,Bachelor's,Excellent,No,31105,33647
HR00320,Kavya,Khan,Male,Gujarat,Ahmedabad,1984-11-24,2024-03-05,,Legal,Legal Counsel,Master's,Good,Yes,140075,157164
HR00321,Aditya,Pandey,Male,Rajasthan,Udaipur,1971-10-10,2016-03-06,,Marketing,Marketing Executive,Bachelor's,Good,Yes,49670,53197
HR00322,Rohit,Kapoor,Male,Tamil Nadu,Coimbatore,1984-01-29,2023-08-10,,R&D,Research Associate,Bachelor's,Good,Yes,76631,82072
HR00323,Pavan,Kumar,Male,Telangana,Hyderabad,1989-03-24,2021-06-05,,Finance,Accountant,Bachelor's,Satisfactory,No,56961,60407
HR00324,Ananya,Ghosh,Male,Delhi,Rohini,1981-02-10,2021-09-23,,Finance,Accountant,Bachelor's,Satisfactory,No,78238,83793
HR00325,Ishaan,Reddy,Male,Telangana,Warangal,1981-06-05,2022-03-06,,Operations,Operations Executive,Bachelor's,Good,Yes,32361,34659
HR00326,Pooja,Chopra,Male,Karnataka,Mysore,1988-03-28,2019-10-31,,IT,DevOps Engineer,Bachelor's,Good,Yes,84855,89989
HR00327,Suresh,Agarwal,Male,Punjab,Amritsar,1991-01-15,2015-10-16,,IT,QA Engineer,Bachelor's,Satisfactory,No,42642,44774
HR00328,Aditya,Verma,Female,Punjab,Amritsar,1992-10-19,2019-11-30,,Sales,Account Executive,Diploma,Satisfactory,No,112795,118525
HR00329,Aarohi,Agarwal,Female,Maharashtra,Nashik,1983-05-29,2021-11-18,2022-08-04,Admin,Office Assistant,Diploma,Good,No,39635,42061
HR00330,Rohit,Mehta,Female,Rajasthan,Jodhpur,1974-06-02,2021-12-17,,IT,DevOps Engineer,Master's,Satisfactory,No,123229,141028
HR00331,Diya,Singh,Female,Maharashtra,Pune,1973-09-05,2021-08-14,,IT,DevOps Engineer,Bachelor's,Good,No,105036,114743
HR00332,Diya,Reddy,Female,West Bengal,Howrah,1977-06-13,2020-06-09,,Operations,Operations Executive,Bachelor's,Excellent,No,47908,52336
HR00333,Amit,Dutta,Male,West Bengal,Siliguri,1976-07-08,2021-03-08,,Customer Support,Customer Support Rep,Diploma,Satisfactory,Yes,46468,48345
HR00334,Kavya,Chopra,Male,Karnataka,Mangalore,1986-03-04,2021-05-04,,Sales,Sales Executive,Diploma,Good,No,50684,52732
HR00335,Ishaan,Pandey,Male,Delhi,Dwarka,1994-05-29,2019-02-19,,IT,QA Engineer,Bachelor's,Excellent,Yes,73690,77374
HR00336,Aadhya,Dutta,Female,Punjab,Patiala,1994-06-17,2020-05-07,,Customer Support,Customer Support Rep,Diploma,Excellent,Yes,35373,37170
HR00337,Ritika,Kapoor,Male,West Bengal,Howrah,1976-09-20,2021-03-23,,Operations,Operations Manager,Bachelor's,Good,No,126713,135710
HR00338,Diya,Saxena,Male,Uttar Pradesh,Varanasi,1999-07-21,2022-01-12,,Sales,Account Executive,Diploma,Needs Improvement,Yes,41356,42183
HR00339,Kavya,Pandey,Male,Delhi,Dwarka,1987-01-25,2019-10-26,,Customer Support,Customer Support Rep,High School,Good,No,39754,40152
HR00340,Vivaan,Mehta,Female,Rajasthan,Bikaner,1981-01-05,2019-05-27,,Sales,Sales Executive,Diploma,Needs Improvement,No,26534,28158
HR00341,Kiran,Kumar,Male,Gujarat,Surat,1967-07-07,2020-05-15,,Customer Support,Senior Support Rep,Diploma,Good,Yes,51412,54013
HR00342,Neha,Iyer,Female,West Bengal,Kolkata,1995-10-19,2020-07-24,,Operations,Supply Chain Analyst,Bachelor's,Needs Improvement,No,102815,110115
HR00343,Myra,Reddy,Male,West Bengal,Durgapur,1970-09-16,2016-02-07,,HR,L&D Specialist,Bachelor's,Good,Yes,46968,50303
HR00344,Diya,Kohli,Male,Telangana,Warangal,1975-11-09,2017-11-16,,Customer Support,Customer Support Rep,Bachelor's,Satisfactory,No,46313,49601
HR00345,Vihaan,Patel,Female,Karnataka,Hubli,1988-10-12,2019-07-11,2020-04-19,Sales,Account Executive,Bachelor's,Satisfactory,No,44976,48651
HR00346,Saanvi,Kohli,Female,Tamil Nadu,Coimbatore,1974-07-25,2020-11-04,,IT,Tech Lead,Bachelor's,Needs Improvement,No,169027,184648
